,Coefficients importance
ST326Q11JA,0.0
ST326Q12JA,0.0
ST322Q01JA,-1.853875552671216
ST322Q02JA,-1.1013613780378173
ST322Q03JA,-0.5745813390514268
ST322Q04JA,-0.0
ST322Q06JA,0.0
ST322Q07JA,0.0
ST307Q01JA,0.0
ST307Q02JA,-0.0
ST307Q03JA,0.0
ST307Q04JA,0.0
ST307Q05JA,0.0
ST307Q06JA,0.0
ST307Q07JA,-0.0
ST307Q08JA,-0.022266523492394417
ST307Q09JA,0.0
ST307Q10JA,-0.0
ST309Q01JA,-0.0
ST309Q02JA,-0.5014915687304582
ST309Q03JA,-0.0
ST309Q04JA,-0.0
ST309Q05JA,0.17180166612521644
ST309Q06JA,-0.0
ST309Q07JA,0.0
ST309Q08JA,0.0
ST309Q09JA,0.06734677898554715
ST309Q10JA,0.0
ST301Q01JA,-0.8065632819439337
ST301Q02JA,-0.0
ST301Q03JA,-0.0
ST301Q04JA,-0.019443659990532186
ST301Q05JA,-0.0
ST301Q06JA,-0.0
ST301Q07JA,-0.0
ST301Q08JA,0.0
ST301Q09JA,-0.3003552849892437
ST301Q10JA,-0.0
ST343Q01JA,0.0
ST343Q02JA,-0.0
ST343Q03JA,0.0
ST343Q04JA,0.0
ST343Q05JA,-0.0
ST343Q06JA,0.04561940305770808
ST343Q07JA,-0.22563091229696938
ST343Q08JA,0.42694637373612343
ST343Q09JA,0.0
ST343Q10JA,0.0
ST311Q01JA,0.0
ST311Q02JA,-0.0
ST311Q03JA,-0.0
ST311Q04JA,-0.0
ST311Q05JA,-0.0
ST311Q06JA,0.0
ST311Q07JA,0.0
ST311Q08JA,-0.0
ST311Q09JA,0.0
ST311Q10JA,0.0
ST315Q01JA,-0.2762557398261383
ST315Q02JA,-0.07225062725528279
ST315Q03JA,0.0
ST315Q04JA,-0.0
ST315Q05JA,-0.0
ST315Q06JA,-0.7490178072025359
ST315Q07JA,0.0
ST315Q08JA,-0.0
ST315Q09JA,-0.0
ST315Q10JA,-0.15062363449545293
ST303Q01JA,-0.1436737200928423
ST303Q02JA,-0.08424596933331968
ST303Q03JA,-0.0
ST303Q04JA,-0.0
ST303Q05JA,1.166405029069341
ST303Q06JA,-0.5136865219491881
ST303Q07JA,0.0
ST303Q08JA,-0.04216728549768795
ST305Q01JA,-0.0
ST305Q02JA,-0.3039052880794419
ST305Q03JA,-0.1788938027854286
ST305Q04JA,0.007509620565147613
ST305Q05JA,-0.0783685190412468
ST305Q06JA,-0.0
ST305Q07JA,-0.0
ST305Q08JA,-0.0
ST305Q09JA,0.0
ST305Q10JA,-0.0
ST345Q01JA,-0.0
ST345Q02JA,0.0
ST345Q03JA,-0.0
ST345Q04JA,-0.0
ST345Q05JA,-0.44818350745961594
ST345Q06JA,-0.0
ST345Q07JA,-0.0
ST345Q08JA,-0.0
ST345Q09JA,-0.0
ST345Q10JA,-0.0
ST313Q01JA,-0.0
ST313Q02JA,0.0
ST313Q03JA,-0.0
ST313Q04JA,-0.0
ST313Q05JA,0.0
ST313Q06JA,-0.0
ST313Q07JA,0.0
ST313Q08JA,-0.0
ST313Q09JA,-0.0
ST313Q10JA,-0.0
ST263Q02JA,1.8007630411597466
ST263Q04JA,0.32926501079547676
ST263Q06JA,0.0
ST263Q08JA,0.806579966194658
ST016Q01NA,-5.735293271446163
ST059Q01TA,-1.4099921544774077
ST059Q02JA,10.361547879279117
ST296Q01JA,-0.29261698229838917
ST296Q02JA,1.731871490797265
ST296Q03JA,0.0
ST296Q04JA,-0.34623282740442884
ST272Q01JA,0.0
ST273Q01JA,-0.0
ST273Q02JA,0.0
ST273Q03JA,0.178887745086055
ST273Q04JA,0.0
ST273Q05JA,0.0
ST273Q06JA,-0.0
ST273Q07JA,0.0
ST270Q01JA,0.6698325307190293
ST270Q02JA,-0.0
ST270Q03JA,-0.0
ST270Q04JA,0.0
ST285Q01JA,0.0
ST285Q02JA,-0.3141927859703056
ST285Q03JA,-0.0
ST285Q04JA,-0.12420202591236866
ST285Q05JA,0.0
ST285Q06JA,0.0
ST285Q07JA,0.0
ST285Q08JA,-0.0
ST285Q09JA,-0.06308537750128436
ST283Q01JA,0.08493648971451755
ST283Q02JA,1.2150587596969908
ST283Q03JA,0.0
ST283Q04JA,0.18771128070980245
ST283Q05JA,0.0
ST283Q06JA,0.4529726568237743
ST283Q07JA,0.2619760717386437
ST283Q08JA,0.716324685681749
ST283Q09JA,0.1464744246178018
ST275Q01WA,0.13518783687107103
ST275Q02WA,0.0
ST275Q03WA,-0.0
ST275Q04WA,0.0
ST275Q05WA,-1.337616719246608
ST275Q06WA,0.35809596801114146
ST275Q07WA,-1.3550838343988412
ST275Q08WA,0.2539662109411928
ST275Q09WA,-1.1311470166743227
ST276Q01JA,-0.0
ST276Q02JA,0.0
ST276Q03JA,0.2668249742153097
ST276Q04JA,0.0
ST276Q05JA,0.036418237277815395
ST276Q06JA,-0.0
ST276Q07JA,0.0
ST276Q08JA,0.8288928706895331
ST276Q09JA,0.19309696218960123
ST276Q10JA,0.039385444665397874
ST268Q01JA,-6.419285212662992
ST268Q02JA,4.640247016593939
ST268Q03JA,-1.1018238825641844
ST268Q04JA,-3.3777994182063544
ST268Q05JA,3.173807438445847
ST268Q06JA,0.0
ST268Q07JA,-1.3399377729239332
ST268Q08JA,0.0
ST268Q09JA,-0.7711830441645713
ST290Q01WA,-0.03140623015717222
ST290Q02WA,-0.23000933092904435
ST290Q03WA,-0.40281369733262884
ST290Q04WA,0.0
ST290Q05WA,-0.1779903602464071
ST290Q06WA,-0.0
ST290Q07WA,-0.03033300840963066
ST290Q08WA,0.000597892417529311
ST290Q09WA,-0.2647059222253824
ST291Q01JA,-0.23551516888354213
ST291Q02JA,-0.0
ST291Q03JA,0.0
ST291Q04JA,0.0
ST291Q05JA,0.0
ST291Q06JA,-0.0
ST291Q07JA,-0.0
ST291Q08JA,0.5483511726157402
ST291Q09JA,0.014188896998756034
ST291Q10JA,0.0
ST289Q01WA,-0.7895611858379566
ST289Q02JA,-1.6795761478107316
ST289Q03WA,0.0
ST289Q04JA,-1.0082493829101145
ST289Q05WA,-1.2677993972112547
ST289Q06JA,-1.705541720638525
ST289Q07JA,-0.6268586289135922
ST289Q08WA,-0.0
ST289Q09WA,-0.4373250174148991
ST289Q10WA,-1.2204293880874397
ST289Q11WA,0.26883983367649195
ST289Q14JA,-0.31636278226212994
ST293Q01JA,-0.0
ST293Q02JA,-0.0
ST293Q03JA,0.0
ST293Q04JA,1.0832625733456422
ST293Q05JA,0.0
ST293Q06JA,0.12209759872423985
ST293Q07JA,0.25415756472949613
ST293Q08JA,0.0
ST293Q09JA,0.3606090294566044
ST292Q01JA,0.8197422375969764
ST292Q02JA,1.0097385154988712
ST292Q03JA,1.3054496487652267
ST292Q04JA,1.2169708853130912
ST292Q05JA,0.5595637798825632
ST292Q06JA,0.6329156204124552
ST297Q01JA,1.9050863049580353
ST297Q03JA,-0.0
ST297Q05JA,-1.7323710164106068
ST297Q06JA,-0.3708103142345207
ST297Q07JA,-1.1232687374578216
ST297Q09JA,-3.8378482342433866
ST334Q01JA,0.0
ST334Q02JA,0.0372175593163726
ST334Q03JA,0.0
ST334Q04JA,0.0
ST334Q05JA,0.0
ST334Q06JA,0.0
ST334Q07JA,0.0
ST334Q08JA,-0.0
ST334Q09JA,0.0
ST334Q10JA,0.09902744619575125
ST335Q01JA,0.0
ST335Q02JA,0.0
ST335Q03JA,0.0
ST335Q05JA,0.0
ST335Q06JA,0.0
ST335Q07JA,-0.0
ST336Q01JA,-0.0
ST336Q03JA,-0.0
ST336Q04JA,0.0
ST336Q05JA,0.0
ST336Q06JA,0.0006472763119260527
ST336Q07JA,0.0
ST337Q01JA,-0.0
ST337Q02JA,0.0
ST337Q03JA,-0.0
ST337Q04JA,0.3607635842777819
ST337Q05JA,0.08918195584119697
ST337Q06JA,0.3834895471658977
ST337Q07JA,0.0
ST337Q08JA,-0.0
ST338Q01JA,0.0
ST338Q02JA,0.6088768325672951
ST338Q03JA,-0.0
ST338Q04JA,0.9170980662763885
ST338Q05JA,0.5359126214943352
ST338Q06JA,0.9946232492996789
ST338Q07JA,0.0
ST338Q08JA,0.0
ST339Q04JA,3.5273281992103573
ST339Q06JA,-3.1362632434889623
ST340Q01JA,-0.0
ST340Q02JA,0.0
ST340Q03JA,-0.0
ST340Q04JA,-0.0
ST340Q05JA,-0.0
ST340Q06JA,-0.0
ST340Q07JA,-0.15224551801712075
ST340Q08JA,-0.0
ST340Q09JA,-0.0
ST340Q10JA,-0.0
ST341Q01JA,-0.0
ST341Q02JA,-0.0
ST341Q03JA,0.0
ST341Q04JA,-0.4670951872970329
ST341Q05JA,-0.0
ST342Q01JA,-0.06863771784334854
ST342Q02JA,-1.0868436869754954
ST342Q03JA,-0.05025565545239183
ST342Q04JA,-0.0
ST342Q06JA,-0.06588217978037032
ST342Q07JA,-0.0
ST342Q08JA,-0.11812746926710606
ST300Q01JA,-0.0
ST300Q02JA,-0.6657177585906291
ST300Q03JA,-0.0
ST300Q04JA,0.7745287770938928
ST300Q05JA,0.0
ST300Q06JA,0.0
ST300Q07JA,0.22106249119298751
ST300Q08JA,0.0
ST300Q09JA,0.368359737978676
ST300Q10JA,0.0
ST327Q01JA,-1.8285596828034578
ST327Q02JA,4.251234507432602
ST327Q03JA,-2.916211291524858
ST327Q04JA,0.8903599728248753
ST327Q05JA,0.2691922716782015
ST327Q06JA,-1.154763894485899
ST327Q07JA,0.05403068177350259
ST327Q08JA,3.7964112287932648
ST330Q01WA,0.0
ST330Q02WA,0.0
ST330Q03WA,0.0
ST330Q04WA,0.0
ST330Q05WA,0.17031203558926633
ST330Q06WA,-0.2105357872175306
ST330Q07WA,-0.16862982043219668
ST330Q08WA,0.0
ST330Q09WA,-0.551303719732391
ST330Q11WA,0.0
ST324Q02JA,-0.3749927466529386
ST324Q04JA,0.0
ST324Q05JA,0.0
ST324Q07JA,-0.06106785059624534
ST324Q10JA,-0.0
ST324Q11JA,0.0
ST324Q12JA,0.12298547373151399
ST324Q13JA,0.0
ST324Q14JA,0.0
ST347Q01JA,-2.2696102970220657
ST347Q02JA,2.825049360782958
ST348Q01JA,-0.0
ST348Q02JA,-0.0
ST348Q03JA,-0.0
ST348Q04JA,0.0
ST348Q05JA,-0.6049359154980297
ST348Q06JA,-0.0
ST348Q07JA,0.49893577534152345
ST348Q08JA,1.0216850745937343
ST349Q01JA,-1.5532890826331307
ST350Q01JA,0.13097716378189964
ST351Q01JA,-0.40974447111381795
ST351Q02JA,-0.2473116555533678
ST351Q03JA,-1.2067517021101366
ST351Q04JA,0.09741148701775625
ST351Q05JA,0.0
ST351Q06JA,0.0
ST351Q07JA,0.37093624670469416
ST351Q08JA,0.8808952881439358
ST352Q01JA,0.06136716264863605
ST352Q02JA,0.0
ST352Q03JA,0.47258293357785697
ST352Q04JA,0.0
ST352Q05JA,0.41688401277140236
ST352Q06JA,-0.0
ST352Q07JA,0.0
ST352Q08JA,0.1554395566326845
ST353Q01JA,0.1563019476142732
ST353Q02JA,0.0
ST353Q03JA,0.4429086747081813
ST353Q04JA,0.4288500859982582
ST353Q05JA,0.0
ST353Q06JA,0.8502437664657783
ST353Q07JA,0.8943894877804576
ST353Q08JA,0.8429121110969988
ST354Q01JA,0.0
ST354Q02JA,0.0
ST354Q03JA,0.0
ST354Q04JA,0.0
ST354Q05JA,0.25524480929996707
ST354Q06JA,0.0
ST354Q07JA,0.0
ST354Q08JA,0.0
ST354Q09JA,0.0
ST354Q10JA,0.0
ST355Q01JA,-0.024806603328457175
ST355Q02JA,-0.46757868720960283
ST355Q03JA,-0.0
ST355Q04JA,0.0
ST355Q05JA,0.1235548165494626
ST355Q06JA,0.18734891204322054
ST355Q07JA,0.0
ST355Q08JA,0.0
ST356Q01JA,-0.0
ST331Q01JA,0.0
ST331Q02JA,1.609935962263308
ST331Q03JA,-0.0
FL150Q01TA,0.09615156677592598
FL150Q02TA,0.0
FL150Q03TA,0.0
FL164Q01HA,-1.2290194839597726
FL164Q02HA,-0.0
FL164Q03HA,-0.0
FL164Q04HA,-0.0
FL164Q05HA,-0.0
FL164Q06HA,-0.0
FL164Q07HA,0.0
FL164Q08HA,0.0
FL164Q09HA,-0.0
FL164Q10HA,-0.0
FL164Q11HA,0.0
FL164Q12HA,-0.0
FL164Q13HA,-0.0
FL164Q14HA,-0.0
FL164Q15HA,0.0
FL164Q16HA,-0.0
FL166Q01HA,-0.0
FL166Q02HA,-0.0
FL166Q03HA,-0.0
FL166Q05HA,-0.0
FL166Q06HA,-0.0
FL166Q07HA,0.0
FL174Q01JA,-0.0
FL174Q02JA,0.0
FL174Q03JA,0.0
FL174Q04JA,0.0
FL174Q05JA,0.0
FL174Q06JA,0.0
FL174Q07JA,-0.0
FL167Q01HA,0.0
FL167Q02HA,0.0
FL167Q06JA,0.0
FL167Q03HA,0.06695261329601636
FL167Q04HA,0.40114164422657195
FL167Q05HA,0.0
FL167Q07JA,0.0
FL170Q01JA,0.0
FL170Q02JA,0.0
FL170Q03JA,0.0
FL170Q04JA,0.3716155861412806
FL170Q05JA,0.0
FL170Q06JA,0.0
FL170Q07JA,0.0
FL159Q01HA,-0.0
FL159Q02HA,-0.0
FL159Q03HA,0.0
FL159Q04HA,0.0
FL160Q01HA,-1.4740554166051902
FL160Q02HA,-0.0
FL160Q03HA,0.0
FL160Q04HA,-0.0
FL161Q01HA,-1.3156919944581262
FL161Q02HA,-0.0
FL161Q03HA,-0.0
FL162Q01HA,-0.0
FL162Q02HA,0.0
FL162Q03HA,0.0
FL162Q04HA,0.0
FL162Q05HA,-0.0
FL162Q06HA,-0.0
FL163Q01HA,-0.0
FL163Q02HA,-0.0
FL163Q03HA,-0.0
FL163Q04HA,-0.0
FL163Q05HA,-0.0
FL171Q01JA,-0.0
FL171Q02JA,0.0
FL171Q03JA,0.0
FL171Q04JA,0.0
FL171Q05JA,-0.0
FL171Q07JA,0.0
FL171Q08JA,0.0
FL171Q09JA,0.0
FL171Q10JA,0.0
FL171Q11JA,-0.0
FL171Q12JA,0.05608724711692623
FL169Q01HA,-0.0
FL169Q05JA,-0.0
FL169Q02HA,-0.0
FL169Q06JA,0.0
FL169Q07JA,0.0
FL169Q03HA,0.0
FL169Q04HA,0.0
FL169Q08JA,0.0
FL169Q10JA,0.0
FL169Q11JA,0.0
FL172Q01JA,-0.0
FL172Q03JA,-0.0
FL172Q05JA,-0.0
FL172Q06JA,-0.0
IC170Q01JA,-0.0
IC170Q02JA,0.0
IC170Q03JA,1.002495905424845
IC170Q04JA,0.0
IC170Q05JA,-0.0
IC170Q06JA,0.0
IC170Q07JA,-0.0
IC171Q01JA,-0.1516692169943974
IC171Q02JA,-4.759190397009084
IC171Q03JA,2.071223515172746
IC171Q04JA,0.0
IC171Q05JA,1.750576523560364
IC171Q06JA,-0.0
IC172Q01JA,-0.0
IC172Q02JA,-0.0
IC172Q03JA,0.0
IC172Q04JA,-0.0
IC172Q05JA,0.0
IC172Q06JA,0.0
IC172Q07JA,-0.0
IC172Q08JA,0.0
IC172Q09JA,-0.0
IC173Q01JA,0.0
IC173Q02JA,0.0
IC173Q03JA,-0.0
IC173Q04JA,-0.9785560175299677
IC174Q01JA,-0.0
IC174Q02JA,-2.004665438901789
IC174Q03JA,-0.5271140810389845
IC174Q04JA,0.0
IC174Q05JA,1.5531914517200374
IC174Q06JA,0.0
IC174Q07JA,0.0
IC174Q08JA,0.0
IC174Q09JA,0.0
IC174Q10JA,1.1514729730882818
IC175Q01JA,-0.0
IC175Q02JA,0.0
IC175Q03JA,0.7699685392028165
IC175Q05JA,0.0
IC176Q01JA,-0.0
IC176Q02JA,-0.0
IC176Q03JA,-0.0
IC176Q04JA,-1.3540090144942925
IC176Q05JA,-0.0
IC176Q06JA,0.10518698777016328
IC176Q07JA,-0.0
IC176Q08JA,0.0
IC184Q01JA,-0.0
IC184Q02JA,0.0
IC184Q03JA,0.0
IC184Q04JA,0.0
IC177Q01JA,-0.0
IC177Q02JA,3.8165767467643126
IC177Q03JA,0.0
IC177Q04JA,0.0
IC177Q05JA,1.2576227330667327
IC177Q06JA,0.0
IC177Q07JA,1.7146815969987148
IC178Q01JA,-0.5505390954754154
IC178Q02JA,1.1461156524368799
IC178Q03JA,0.0
IC178Q04JA,0.08890491355277941
IC178Q05JA,0.49491034191500627
IC178Q06JA,0.0
IC178Q07JA,3.419115155048528
IC179Q01JA,0.0
IC179Q02JA,0.615347007904725
IC179Q03JA,-2.19059222297092
IC179Q04JA,0.0
IC179Q05JA,0.0
IC179Q06JA,0.6258531915192308
IC180Q01JA,-0.0
IC180Q02JA,-0.8516409891027251
IC180Q03JA,-1.249493261347523
IC180Q04JA,0.0
IC180Q05JA,-0.0
IC180Q06JA,0.0
IC180Q07JA,0.0
IC180Q08JA,4.7128888889671545
IC181Q01JA,-0.0
IC181Q02JA,-1.5816931557031468
IC181Q03JA,-0.0
IC181Q04JA,-0.8438738134747886
IC182Q01JA,-0.0
IC182Q02JA,-0.0
IC182Q03JA,-1.0066644995356027
IC183Q01JA,-3.7287777265328104
IC183Q02JA,-0.0
IC183Q03JA,-0.2626584457674072
IC183Q04JA,-0.0
IC183Q05JA,-0.0
IC183Q07JA,-0.0
IC183Q08JA,-0.0
IC183Q09JA,-0.0
IC183Q10JA,0.38059297639667145
IC183Q12JA,-0.0
IC183Q13JA,-0.0
IC183Q14JA,1.206429294029242
IC183Q15JA,0.5259664186316697
IC183Q16JA,0.0
WB150Q01HA,0.0
WB151Q01HA,-0.0
WB152Q01HA,-0.0
WB153Q01HA,0.0
WB153Q02HA,0.6072902074703999
WB153Q03HA,0.0
WB153Q04HA,0.0
WB153Q05HA,0.0
WB154Q01HA,-0.0
WB154Q02HA,-0.0
WB154Q03HA,-0.0
WB154Q04HA,-0.0
WB154Q05HA,-0.0
WB154Q06HA,-0.0
WB154Q07HA,-0.0
WB154Q08HA,-0.0
WB154Q09HA,-0.0
WB155Q01HA,0.0
WB155Q02HA,0.0
WB155Q03HA,0.0
WB155Q04HA,0.0
WB155Q05HA,0.0
WB155Q06HA,0.0
WB155Q07HA,2.8406529514542163
WB155Q08HA,0.0
WB155Q09HA,0.0
WB155Q10HA,0.0
WB156Q01HA,-0.8423085011556527
WB158Q01HA,-1.1923909526107939
WB160Q01HA,-0.0
WB161Q01HA,-0.0
WB162Q01HA,-0.8372057877375713
WB162Q02HA,0.0
WB162Q03HA,-0.0
WB162Q04HA,0.0
WB162Q05HA,0.0
WB162Q06HA,0.0
WB162Q07HA,-0.0
WB162Q08HA,-0.0
WB162Q09HA,-0.0
WB163Q01HA,-0.0
WB163Q02HA,-0.9808439832427411
WB163Q03HA,-0.0
WB163Q04HA,-0.0
WB163Q05HA,-0.154570777399317
WB163Q06HA,0.0
WB163Q07HA,-0.0
WB163Q08HA,-0.0
WB164Q01HA,0.0
WB165Q01HA,-0.0
WB166Q01HA,0.0
WB166Q02HA,-0.0
WB166Q03HA,0.0
WB166Q04HA,0.0
WB167Q01HA,-0.0
WB168Q01HA,-0.0
WB168Q02HA,-0.0
WB168Q03HA,0.0
WB168Q04HA,0.0
WB171Q01HA,-0.0
WB171Q02HA,0.0
WB171Q03HA,0.0
WB171Q04HA,0.0
WB172Q01HA,-0.0
WB173Q01HA,0.6454175745745899
WB173Q02HA,0.0
WB173Q03HA,0.0
WB173Q04HA,0.37004710401992935
WB176Q01HA,-0.0
WB177Q01HA,-0.0
WB177Q02HA,-0.0
WB177Q03HA,0.0
WB177Q04HA,0.7709223712132721
WB032Q01NA,1.0480288171270147
WB032Q02NA,0.0
WB031Q01NA,-1.4173016432455119
WB178Q01HA,0.0
WB178Q02HA,-0.0
WB178Q03HA,0.0
WB178Q04HA,0.0
WB178Q05HA,0.0
WB178Q06HA,0.0
WB178Q07HA,-0.0
PA001Q01TA,-0.0
PA001Q02TA,-0.0
PA001Q03TA,-0.0
PA003Q01TA,-0.0
PA003Q02TA,-0.8494245212892116
PA003Q03TA,-0.0
PA003Q05IA,-0.8263419824755582
PA003Q18WA,0.0
PA003Q19WA,0.0
PA003Q20WA,0.0
PA003Q11JA,3.1719653072462632
PA003Q12JA,0.0
PA003Q13JA,0.0
PA003Q14JA,0.0
PA003Q15JA,0.0
PA003Q16JA,0.0
PA003Q17JA,0.0
PA196Q01WA,-0.0
PA196Q02WA,-0.0
PA196Q03WA,-0.0
PA196Q04WA,-0.0
PA197Q01WA,0.0
PA197Q02WA,-3.183311880342947
PA197Q03WA,-0.2116262041795684
PA197Q04WA,-0.5530974997143902
PA197Q05WA,-0.0
PA008Q01TA,0.0
PA008Q02TA,-0.0
PA008Q03TA,0.0
PA008Q04TA,-0.0
PA008Q05TA,-0.0
PA008Q06NA,-0.0
PA008Q07NA,-0.0
PA008Q08NA,0.0
PA008Q09NA,0.0
PA008Q10NA,-0.0
PA009Q01NA,-0.0
PA009Q02NA,-0.0
PA009Q03NA,0.0
PA009Q04NA,0.0
PA009Q05NA,0.0
PA009Q06NA,0.0
PA009Q07NA,-0.0
PA009Q08NA,0.0
PA009Q09NA,0.0
PA009Q10NA,0.0
PA009Q11NA,0.0
PA007Q01TA,-0.0
PA007Q02TA,-0.0
PA007Q03TA,-0.0
PA007Q04TA,-0.0
PA007Q05TA,-0.0
PA007Q06TA,-0.0
PA007Q07TA,-0.0
PA007Q09NA,-0.0
PA007Q11NA,-0.0
PA007Q12NA,0.0
PA007Q13NA,-0.0
PA007Q14NA,-0.0
PA007Q15NA,-0.0
PA005Q01TA,-0.0
PA006Q01TA,0.0
PA006Q02TA,-0.5062593662860546
PA006Q03TA,-0.0
PA006Q04TA,0.0
PA006Q05TA,0.0
PA006Q06TA,0.0
PA006Q07TA,0.3369558366172352
PA006Q08TA,0.0
PA006Q09TA,-0.0
PA006Q10TA,-0.0
PA006Q11TA,-0.0
PA006Q12HA,-0.0
PA006Q13HA,-0.0
PA006Q14HA,-0.0
PA166Q01HA,-0.23370472346545618
PA167Q02HA,0.0
PA167Q03HA,0.0
PA167Q04HA,0.0
PA167Q05HA,0.0
PA183Q01JA,-0.0
PA183Q02JA,3.10923754953411
PA183Q03JA,-0.0
PA183Q04JA,-0.0
PA183Q05JA,-0.0
PA183Q06JA,-0.28477222221423265
PA183Q07JA,-0.0
PA183Q08JA,0.0
PA018Q01NA,0.0
PA018Q02NA,0.0
PA018Q03NA,-0.0
PA177Q01HA,-0.0
PA177Q02HA,-0.0
PA177Q03HA,-0.0
PA177Q04HA,-0.0
PA177Q05HA,-0.0
PA177Q06HA,-0.0
PA177Q07HA,-0.0
PA177Q08HA,-1.344143939465471
PA180Q01HA,0.0
PA182Q01HA,1.317341268160362
PA175Q01HA,0.0
PA175Q02HA,0.0
PA175Q03JA,0.0
PA175Q04JA,0.0
PA185Q01JA,-0.0
PA185Q02JA,-0.0
PA185Q03JA,-0.0
PA185Q04JA,-0.0
PA185Q05JA,-0.0
PA185Q07JA,-0.0
PA185Q08JA,-0.0
PA185Q09JA,-0.0
PA185Q10JA,-0.0
PA186Q01JA,-0.0
PA186Q02JA,0.0
PA186Q03JA,-0.0
PA186Q04JA,0.0
PA186Q05JA,0.0
PA186Q06JA,0.0
PA186Q07JA,-0.0
PA186Q08JA,0.0
PA187Q04JA,0.0
PA187Q06JA,-0.0
PA188Q01JA,0.0
